,time,action,r_reliable_index,r_sgpi_sse,r_beta_power,r_pred_pd,r_dbs,r_overall,vth.gamma.rel_power,vth.beta.rel_power,vth.alpha.rel_power,vth.theta.rel_power,vsn.gamma.rel_power,vsn.beta.rel_power,vsn.alpha.rel_power,vsn.theta.rel_power,vge.gamma.rel_power,vge.beta.rel_power,vge.alpha.rel_power,vge.theta.rel_power,vgi.gamma.rel_power,vgi.beta.rel_power,vgi.alpha.rel_power,vgi.theta.rel_power,vth.vsn.gamma.avg_coherence,vth.vsn.beta.avg_coherence,vth.vsn.alpha.avg_coherence,vth.vsn.theta.avg_coherence,vth.vge.gamma.avg_coherence,vth.vge.beta.avg_coherence,vth.vge.alpha.avg_coherence,vth.vge.theta.avg_coherence,vth.vgi.gamma.avg_coherence,vth.vgi.beta.avg_coherence,vth.vgi.alpha.avg_coherence,vth.vgi.theta.avg_coherence,vsn.vge.gamma.avg_coherence,vsn.vge.beta.avg_coherence,vsn.vge.alpha.avg_coherence,vsn.vge.theta.avg_coherence,vsn.vgi.gamma.avg_coherence,vsn.vgi.beta.avg_coherence,vsn.vgi.alpha.avg_coherence,vsn.vgi.theta.avg_coherence,vge.vgi.gamma.avg_coherence,vge.vgi.beta.avg_coherence,vge.vgi.alpha.avg_coherence,vge.vgi.theta.avg_coherence
468,140.4,108.85719454432015,0.23448275862068968,-4.24875525819485,-0.6253673681681444,-0.62,-108.85719454432015,-1.3542245627124645,0.8047616739701866,0.18437871988468582,0.008014981593305558,0.002844624551821841,0.4066574846699198,0.4770575100439663,0.10250328985721678,0.013781715428897065,0.9245908364245464,0.0581419794419143,0.01340701093024518,0.0038601732032941642,0.683802958326535,0.2582713970087325,0.05621896800476744,0.001706676659965206,0.3372210974795087,0.36369836509383385,0.23389755201091686,0.45492967766124587,0.34833358946166737,0.43770054135649,0.24453022993994641,0.5649977527320311,0.38870717779917713,0.3747158470046372,0.22052238130942223,0.3797246417047818,0.7156290233405488,0.5336716774200176,0.49192618576821195,0.4985353951452959,0.490314794281394,0.6171543347493575,0.3808464801535207,0.6231883398754932,0.4396490698062668,0.5081019995765402,0.48106080271656,0.45098520637619366
469,140.7,-46.35276357611841,0.23448275862068968,-4.24773820154167,-0.6254222445169366,-0.62,-46.35276357611841,-1.291775008093055,0.8047583558842015,0.18438553955492334,0.008013036416220368,0.002843068144654746,0.40659893622339227,0.4771139376594674,0.10251085032067155,0.013776275796468895,0.9245982038498023,0.058132701617947875,0.013411172887458826,0.003857921644790985,0.6838344206681531,0.2582791235659901,0.056181327978029744,0.0017051277878270162,0.3371109735781615,0.3642514853263376,0.23381172431642608,0.45422534465983455,0.3484041737865823,0.4377658242752299,0.2451394864726085,0.5649502055852595,0.38874432842533707,0.3748607319115063,0.2205157891243439,0.37920087493372323,0.7155362432368404,0.5338364165676969,0.4929313682446022,0.49805918577709785,0.4905792386452805,0.617381329333734,0.38101888490605385,0.6229590939703102,0.43970415585444,0.5080754071909507,0.4807514203933671,0.45062693855916436
470,141.0,-152.79009192605963,0.23448275862068968,-4.2050651852785235,-0.6255045639807016,-0.62,-152.79009192605963,-1.3982946559067613,0.80475361348815,0.18439408876759855,0.008010597900692367,0.002841699843559217,0.40648291323998387,0.47721563504258846,0.10253875902715205,0.013762692690275361,0.9246180969560661,0.05811442065309486,0.013410872267511436,0.003856610123327674,0.6838611457380498,0.2582780266114871,0.05615806029887801,0.0017027673515849601,0.33720482297491094,0.36460293222900636,0.23378862374924939,0.4535472531805479,0.34843299902613273,0.4377910559592541,0.2454078808396992,0.5648877929311776,0.38874989418952,0.37498762302782973,0.22022351011212749,0.37907089890531676,0.7155384044285712,0.5338479178302452,0.4938042456349135,0.4972627079342004,0.49063883212286996,0.6174962222295545,0.38125431193887066,0.6228953861150692,0.4398222415582181,0.5080738879287783,0.48034850807460544,0.4504117649512496
471,141.29999999999998,-145.69418861073416,0.23448275862068968,-4.126048713471752,-0.6256074961310014,-0.62,-145.69418861073416,-1.3913016847417357,0.8047494756285858,0.1844018952679916,0.008008165373270289,0.00284046373015226,0.406382807690584,0.4773072357884945,0.1025564214376045,0.013753535083317003,0.9246256991142876,0.05810795455299561,0.013413213449328418,0.003853132883388531,0.6838699666463857,0.25829582411598007,0.05613431497619186,0.0016998942614423345,0.3371112222767558,0.36497801305370836,0.23356400926300452,0.45300158482555875,0.34850588911506214,0.43789443816491225,0.24563848100196806,0.5648535104983098,0.3887662742874115,0.37506157584105354,0.22026333771956258,0.3786930339729217,0.7156682459399001,0.5340455962200877,0.49405860847602695,0.49637427104375026,0.4908971238341377,0.6176517982865913,0.3815849356744137,0.6222441837717558,0.4399466491829591,0.5080721999710122,0.4802788214522072,0.44990850512885466
472,141.6,-187.98304895070459,0.23448275862068968,-4.0159858496147,-0.6257160696906083,-0.62,-187.98304895070459,-1.433699118641313,0.8047444850716027,0.18441033843440544,0.008006269096703558,0.0028389073972883284,0.40629125967778557,0.47739204087036,0.10257763872925714,0.013739060722597054,0.9246327199947638,0.05810149416638672,0.013415826584195737,0.0038499592546538276,0.6838660877952636,0.2583260529803303,0.05610987142070327,0.001697987803702784,0.3370989471305173,0.36552908193999817,0.2332889730403432,0.4528436718850477,0.3485733917144725,0.43788833595360693,0.24595255305782313,0.5647624144931891,0.3887665826491132,0.37521955062833884,0.22014146021976747,0.3784178470275223,0.7156173303224063,0.5341329750276819,0.49507314316977447,0.4961092613595369,0.49108362811945966,0.6177835536859634,0.3817746393732421,0.621728741860628,0.44002139329250306,0.5080319501287744,0.47960109368938186,0.44951715368825707
473,141.9,-158.56229414376196,0.23448275862068968,-3.8800120538511353,-0.6257848426064072,-0.62,-158.56229414376196,-1.4043471367501692,0.8047445102157732,0.18441388967732633,0.008004426596296582,0.0028371735106038007,0.4061824488465757,0.4774820076467125,0.10260829340635955,0.013727250100352383,0.9246457348386896,0.05808742499800059,0.013416822088701008,0.0038500180746088015,0.6839031344006189,0.2583189282881628,0.056081970234480846,0.0016959670767374708,0.33697022669082904,0.3658965830922237,0.23325545077246218,0.45209636965356736,0.34862286934506137,0.43792753513753474,0.24611601918367226,0.5647413045832423,0.3887837563826525,0.3752663776306104,0.22001516296430576,0.3784325757265315,0.7156438868041428,0.5342535955953276,0.4958597507122393,0.4954661434745541,0.4912971177683944,0.6179701770543291,0.38177689053253056,0.6217862976242954,0.44013384581134724,0.5080223465713792,0.4794063597880669,0.44931957267443645
474,142.2,-30.872937239136185,0.23448275862068968,-3.7229978169609415,-0.6258872701270283,-0.62,-30.872937239136185,-1.2767602073661646,0.8047371773334813,0.18442458077156762,0.008002075593647524,0.002836166301303511,0.40606820888650924,0.4775789590903369,0.10263827971600607,0.013714552307147663,0.9246558140429917,0.05807717212010316,0.013420363750018408,0.0038466500868867943,0.6839208029713079,0.258334657243057,0.05605148607314341,0.0016930537124917758,0.3369773953522685,0.3662259788479378,0.23331842975647143,0.4516294952953374,0.3486871094459114,0.43798279815277996,0.24641755695827855,0.5646487241524852,0.3887618807154592,0.37538006187651285,0.21997165488076664,0.37808372106294463,0.7156684052363347,0.5342879617762432,0.49666284780830505,0.49498205383372784,0.4915273619806549,0.6181627509687015,0.38216325539702717,0.6210424944972265,0.44019587379422503,0.5078224786445433,0.4789116659889564,0.44889345958065874
475,142.5,95.88960621312911,0.23448275862068968,-3.549479190342475,-0.6259699711464601,-0.62,-95.88960621312911,-1.3418595773595894,0.8047332635817243,0.1844323212436627,0.007999851979747641,0.0028345631948653795,0.4059525528323476,0.47768749079358563,0.10265803228549117,0.013701924088575271,0.9246620606931097,0.05807010351614413,0.01342174531516666,0.0038460904755797144,0.6839708190246444,0.25831589516319914,0.05602191989671539,0.0016913659154412194,0.33693957041827977,0.3667728688718944,0.2330712619070669,0.4510873026285549,0.3487599786136442,0.43807176993706054,0.2466356628685853,0.564693194660453,0.38876721844271217,0.3754429059774087,0.21984687970946953,0.3779871593807257,0.7156947941350108,0.5344293866767769,0.49726700602072194,0.49426953470847507,0.49167420383543065,0.6183628170581418,0.3822833041259582,0.6206985020856097,0.4403175186742566,0.5078578181414862,0.47869487683229084,0.44868557554325905
476,142.79999999999998,-33.16719596348798,0.23448275862068968,-3.363614901074967,-0.6260603127081465,-0.62,-33.16719596348798,-1.2792275086716345,0.8047307030207879,0.1844385280523433,0.007997639078237221,0.002833129848631633,0.4058672058274138,0.47775572894924134,0.10268268895905339,0.013694376264291605,0.9246787684171548,0.0580578665533792,0.013422185825550697,0.003841179203915395,0.6839604173268775,0.2583502355319947,0.0560004229126787,0.0016889242284488979,0.3368903962123838,0.3671975989438954,0.2330973226986198,0.45031151754851406,0.34881020548579433,0.43810479979978123,0.2468509846235296,0.564656373296266,0.3887825363315414,0.3756112652928628,0.2197779177799181,0.3778691369938464,0.7156363329707749,0.5344815537928885,0.49825400408997556,0.4937245805154909,0.4918342831186348,0.6184172821522648,0.382589086199894,0.6209037742535264,0.4404320814387168,0.5077912729148054,0.47823353230775795,0.4485214681128234
477,143.1,24.264551520107414,0.23448275862068968,-3.16916407111612,-0.6261421489740218,-0.62,-24.264551520107414,-1.2704067004941293,0.8047250997309524,0.18444758285507049,0.007995461072724915,0.002831856341251935,0.4057948010821525,0.47782874746881265,0.1026934956895464,0.013682955759488495,0.9246802601401654,0.05805403824778325,0.013425256801058168,0.003840444810993328,0.6839743711752483,0.2583628815838946,0.0559744417201762,0.0016883055206810178,0.3369318566123339,0.3675975418473718,0.23277487403201652,0.44985256331340134,0.34887163460618215,0.43813487792702677,0.24724278018137488,0.5644668703384299,0.38879145027398215,0.3757170490900649,0.2197194013179161,0.3778881559557806,0.7156205338700079,0.5345349092087597,0.4988775653584069,0.4929832057777004,0.4920741436689346,0.6185915487189467,0.3827073743113864,0.620258817158974,0.4405392218401212,0.50771294784129,0.47814101067786474,0.4482174879173936
478,143.4,-8.249361762270512,0.23448275862068968,-2.969479669842438,-0.626236881457832,-0.62,-8.249361762270512,-1.2544862432201025,0.8047201072303027,0.18445591682965293,0.007993143074947223,0.0028308328650973225,0.40568475374320795,0.47791883986203104,0.10272098231365072,0.013675424081110337,0.9246899271854596,0.05804114234564612,0.013429663246302842,0.0038392672225914613,0.6839894473093961,0.2583804175766235,0.055944554191666225,0.0016855809223140614,0.3369024163471402,0.3679536409659296,0.2327392624480872,0.4493547685783012,0.34894960848409734,0.43815549533946674,0.247522925200676,0.5643995551083849,0.3887899821447718,0.37576529208855775,0.21970706544946692,0.3775084791275901,0.7156912498958093,0.5346624571759494,0.4995502338824199,0.4925053186557996,0.49222365200605056,0.6187102887385588,0.38297187385781656,0.6199696774223715,0.4406252373530306,0.5075753353502387,0.4777425901446339,0.44779196238348107
479,143.7,0.6411709077018519,0.23448275862068968,-2.7675137536096215,-0.626287972656855,-0.62,-0.6411709077018519,-1.2469291435645569,0.8047147345820709,0.18446468447196146,0.007991769974564028,0.002828810971403615,0.4056173234880284,0.47798235067310596,0.10274040836971939,0.01365991746914621,0.9247026940402804,0.05803019341775543,0.013430062733247681,0.0038370498087164037,0.6840178864855736,0.25837894689246227,0.05591922641808252,0.0016839402038815324,0.33687935275312275,0.3685092518104168,0.232680008646577,0.44868919827170417,0.3489936126405247,0.4382604882411093,0.2477250400809432,0.564404072462659,0.3888160362881141,0.3759418372351948,0.21956685349321897,0.3772822031297352,0.7156703393191267,0.5348156349423447,0.5002750013176632,0.49192063565394906,0.4924315057904055,0.6189549316979283,0.38309515147144857,0.6194999922853528,0.4407121036816766,0.5076724844932825,0.4772884123085494,0.44742972104443846
480,144.0,-12.614912980853697,0.23448275862068968,-2.5658313138610955,-0.626378034224421,-0.62,-12.614912980853697,-1.2589929472052748,0.8047110573344881,0.18447208973263704,0.007989500170855098,0.002827352762019966,0.40549472629047006,0.47808252528674894,0.10277647480260953,0.013646273620171496,0.9247104642853189,0.058022135837038205,0.013432234830061597,0.0038351650475812473,0.6840517212379219,0.2583768914271025,0.055889782872708335,0.0016816044622673953,0.3368380400381056,0.3688418548559409,0.23234311066945454,0.448339196312259,0.3490623142787136,0.43833419171807336,0.24804225673902397,0.5643640063079244,0.38879547167774736,0.37604915347605344,0.21955209572697357,0.3768625365635243,0.7156956923762934,0.5348479655183329,0.5009768758561042,0.49122895719250403,0.4926367834795502,0.6192236644117225,0.3832891079737982,0.6190488799675059,0.4407852604121891,0.5075815023591891,0.4770245481752138,0.4469474507645
481,144.29999999999998,-13.063525823099303,0.23448275862068968,-2.3666301912645658,-0.6264662487279891,-0.62,-13.063525823099303,-1.2595297745510883,0.804703124688245,0.18448334375481576,0.007987044722860383,0.002826486834078897,0.4054121502032002,0.47815866322548745,0.10278395846249963,0.013645228108812633,0.9247178674443481,0.05801469306689674,0.013434446122562445,0.003832993366192723,0.6840597011667602,0.2583964107620735,0.05586456606028552,0.0016793220108809912,0.3368608738048186,0.3693185075520657,0.2324407489397408,0.44762618866043874,0.3491180988383409,0.43841210428018285,0.2482474561645697,0.5641603168855028,0.3887934509315395,0.3762145834624167,0.21951894780667738,0.3765903799047724,0.7156912801158518,0.5350492000961422,0.5019171244053189,0.4906884702544284,0.49287549859919944,0.6193273165268809,0.383583863265621,0.6192754650713901,0.4408868993808697,0.5074942919245004,0.47651408204920304,0.44652617160594543
482,144.6,34.58730749827631,0.23448275862068968,-2.1717650384135503,-0.6265524072702209,-0.62,-34.58730749827631,-1.2811397147684973,0.804703123414733,0.1844876509564202,0.007984774374563176,0.0028244512542833066,0.40530693669436085,0.4782529216977095,0.10281073760729316,0.013629404000636518,0.9247298477756971,0.05800131443342087,0.013438195369583359,0.00383064242129856,0.6840862768480769,0.25840168946555925,0.05583338017070952,0.0016786535156544094,0.33673791198284275,0.3698359257130081,0.23206536171440453,0.4470178861647474,0.34917464210307286,0.4384020570509037,0.24848743249000158,0.5641302828595923,0.3888311045547833,0.3763008613207351,0.21950947631803838,0.37640043740516504,0.7157618247134243,0.535040358182904,0.5025132504390998,0.4899148814829092,0.49301199864831957,0.6195800342887248,0.38377931257430076,0.6183492993597393,0.44099212604866167,0.5074409249236062,0.4762642488266081,0.4460444645267675
483,144.9,-88.19870035809865,0.23448275862068968,-1.9827737456197625,-0.6266472201952158,-0.62,-88.19870035809865,-1.3348459205533145,0.8046937767020631,0.18450000038336434,0.0079830628711896,0.002823160043382872,0.40520718546192397,0.47834240264321515,0.10283551967497269,0.013614892219888177,0.9247397667126472,0.057992393195836586,0.013438090079926706,0.003829750011589498,0.6840999946859411,0.25841594268263274,0.055808770568546086,0.0016752920628801556,0.3366943898582942,0.3702007883804341,0.2319169615383169,0.4465902915000486,0.3492385788142942,0.43844222971972985,0.24887817070076404,0.5640080691162128,0.3888335572528547,0.37636983555980114,0.21933054894449136,0.3762749768171535,0.7156935995517096,0.5350394640767607,0.5031015127977481,0.4894198642299278,0.4931688829798062,0.6196056900807619,0.3840566456597081,0.6179642752408329,0.44107109574987474,0.5073756711953075,0.47610405986400706,0.4459781564466381
484,145.2,75.75953830010434,0.23448275862068968,-1.8009050983558634,-0.6267539653085117,-0.62,-75.75953830010434,-1.322513503608616,0.804691241916972,0.1845060178468479,0.007980734533827156,0.00282200570235279,0.4051039608275785,0.4784436938362092,0.10284474842481732,0.01360759691139511,0.9247469578648471,0.05798753284462343,0.01343879421838905,0.0038267150721407305,0.6841172778006155,0.2584262569541478,0.05578327428414189,0.001673190961094871,0.33668181004483927,0.37059481884476336,0.23192737581749992,0.44574800856500263,0.3493076735295459,0.43846653847969763,0.24918407282610108,0.5640239427573709,0.3888039810982218,0.3764448484534437,0.21920775898647302,0.3760286214769117,0.7156850472502357,0.5353389047834434,0.5041607623725026,0.4888553868794238,0.49342143892541396,0.6198874073296409,0.384163001015618,0.6177294124277821,0.44119112690303475,0.5073944969457296,0.47566375578111375,0.44542977677123946
485,145.5,69.00134499358224,0.23448275862068968,-1.8358845517185791,-0.6267931838230398,-0.62,-69.00134499358224,-1.315794528816622,0.8046846018713429,0.18451517163285472,0.007979246144215461,0.00282098035158707,0.40500969606774456,0.47850656540860065,0.10287497616957696,0.01360876235407791,0.9247597975341867,0.057973596925610174,0.013442426653777121,0.003824178886426358,0.6841616543062378,0.2584165398152976,0.055752625273007596,0.0016691806054569252,0.3366621274376492,0.37096525515974116,0.23180803736564362,0.4451665663091752,0.34937645846667287,0.43848213547661585,0.24913674931762636,0.563803696992875,0.3888189078710419,0.3766035001626117,0.2191341797893112,0.3753549629526429,0.7157599522354358,0.5353723011677954,0.5047710781880286,0.4882194311625042,0.49356232820263807,0.6199960873356791,0.38436982068620223,0.6171379078545326,0.44126540742262466,0.507287069598794,0.4753243065318711,0.44484412556658715
486,145.79999999999998,-14.629300565692589,0.23448275862068968,-2.016296416287299,-0.6269027309357252,-0.62,-14.629300565692589,-1.2615320315014178,0.8046800719180315,0.18452359155427342,0.00797686288578677,0.002819473641908383,0.40491269254735884,0.4786094695637742,0.10289622875646719,0.013581609132399681,0.9247702069562612,0.05796105702019003,0.013444633349985411,0.003824102673563592,0.684169357705298,0.2584357226782297,0.05572679016478437,0.0016681294516880704,0.336619342221093,0.3715036727807894,0.23186964929298243,0.44478131289155076,0.34944149936268715,0.43858155440437985,0.2494578977022031,0.5638394850586101,0.38884328146983904,0.37674070980550173,0.21901357904815638,0.37543618124533984,0.7157185475776457,0.5355311228311803,0.5052423935393071,0.4878081063102176,0.49364994747104163,0.6202656674981447,0.38474497649693384,0.6171378041712703,0.44135905994762237,0.5072426485561491,0.4750882326151757,0.4446433038057175
487,146.1,60.40450681741361,0.23793103448275865,-2.160657569872462,-0.6269708430487198,-0.62,-60.40450681741361,-1.3073753498661334,0.8046758878822535,0.18453153181544088,0.007974744864390924,0.002817835437914805,0.40482692045503604,0.4786813959160618,0.1029247925346459,0.0135668910942563,0.9247743635148017,0.0579559609953112,0.013446239091663658,0.0038234363982236367,0.684196356334668,0.25843700446381546,0.05569823360558004,0.0016684055959364343,0.3365333317893432,0.37183253158334545,0.23168491566837218,0.44398059711350424,0.3494958216563602,0.4386459888992997,0.2497459404154828,0.5636626806740873,0.3888439817428928,0.3768845876712695,0.21929618432529777,0.37502257828416663,0.7156808539534987,0.5355252376183035,0.5058784743038023,0.4868945160559968,0.49392446312820365,0.6204226153546835,0.38485067106470733,0.6162963247061877,0.4414605578033238,0.5072141811227148,0.4745707100675446,0.44406163858257114
488,146.4,-52.600831969288265,0.24137931034482762,-2.268595092578951,-0.6270991906843195,-0.62,-52.600831969288265,-1.2997000226536077,0.8046724439364139,0.18453872501937552,0.007972268160037772,0.0028165628841725623,0.40470114626531545,0.47880095339280815,0.1029349840740528,0.013562916267823579,0.9247862006482772,0.0579459115007043,0.013447296703167579,0.003820591147850841,0.6842037124996082,0.25845584411727585,0.05567421381862894,0.0016662295644869194,0.33656425746965624,0.37228508707191854,0.23149842107413,0.4435054369965763,0.34955691797400723,0.4386549790572725,0.25018010062566604,0.5636564459327931,0.3888398198090127,0.37697981867318797,0.21919699751196547,0.37511752610521043,0.7157514560900344,0.5356430193711721,0.5065546006674125,0.4862054638257435,0.494139167013404,0.6205262653917543,0.3850437727135695,0.6159602202409891,0.44154788736952105,0.5072334680135473,0.4743634990994285,0.4438480944851605
489,146.7,-40.29172679065038,0.24137931034482762,-2.341181498692838,-0.6271672466565474,-0.62,-40.29172679065038,-1.287458973447198,0.8046678642173466,0.18454627708742666,0.007970418157200555,0.0028154405380260965,0.4046269229882187,0.4788637846688349,0.10296417277930986,0.01354511956363663,0.9247927077196392,0.057937755908952546,0.013450582544657499,0.0038189538267506596,0.6842223850845166,0.25846922440522874,0.05564514546368749,0.0016632450465672046,0.33654223509925846,0.3726090549399923,0.23129778797288908,0.4431001234819399,0.3496349009868007,0.43880164035315355,0.25049552528196095,0.5635365392252802,0.38882755221706,0.3771560432378794,0.21883346122070718,0.3745341613257459,0.715754641017159,0.5357269002243937,0.5074503369146006,0.4858904727780125,0.4942630183897502,0.6206396938752683,0.38537933306948,0.6158624011336972,0.4416381938616602,0.5070262503062863,0.4738603618217919,0.44333444091563
490,147.0,11.719788770256269,0.24137931034482762,-2.3805028485121142,-0.6272260621068695,-0.62,-11.719788770256269,-1.2589458508771258,0.8046609207902081,0.18455646921293964,0.007968196274316013,0.0028144137225362027,0.4045411319527022,0.47893165736956134,0.10299046579266959,0.013536744885067002,0.9248082432694023,0.05792462450564755,0.013451104590941872,0.0038160276340083307,0.6842457953326961,0.25847329855812934,0.05562064885085893,0.0016602572583154739,0.33645937198068165,0.37308125430490374,0.23136919128673578,0.44254304575623493,0.3496857604011844,0.4388029164629654,0.2505982838525179,0.5632952823061853,0.3888401956478187,0.3772190358897414,0.21877328456951775,0.3746478579725513,0.7157678748859269,0.5358588656788887,0.5080221104379785,0.4855392835099492,0.49451152113910407,0.6209136769167539,0.38549365941216807,0.6156582821215508,0.4417410302080466,0.5069600472149156,0.4737806527506187,0.4433152484503702
491,147.29999999999998,-14.266576881364639,0.24137931034482762,-2.389318760625861,-0.6273341324302878,-0.62,-14.266576881364639,-1.2616007093116526,0.804656388317263,0.18456469743274306,0.007966639283018669,0.002812274966975357,0.40439690304477827,0.4790409589072859,0.1030291804305495,0.013532957617386494,0.9248172444785677,0.05791594865461963,0.013453142125236435,0.003813664741576009,0.6842674178666787,0.258480743194851,0.05559183348477708,0.0016600054536934316,0.3364609562302237,0.3734985092636135,0.23105086674577388,0.44176643071511856,0.34975222757887975,0.438731915081586,0.25105189974241837,0.563385092434115,0.3888591720120875,0.3773215598580178,0.21891323255081407,0.374237912182589,0.7158661242308259,0.5358758849337356,0.5087511519913027,0.4848687982487608,0.49468023124844046,0.6210698067387788,0.3857763398369827,0.6150477510733985,0.44178985412668387,0.5068973215313826,0.4734473285517745,0.44282751562649814
492,147.6,-33.65535245037171,0.24137931034482762,-2.370797614075576,-0.6274038003195359,-0.62,-33.65535245037171,-1.2810591527699078,0.8046492710008386,0.18457451126457472,0.007964851177557809,0.00281136655702871,0.40432729782739524,0.4791255966659612,0.10302907181262215,0.013518033694021171,0.9248268291715409,0.05790834137032214,0.013454142155979875,0.0038106873021569896,0.6843089054283209,0.25847338060972125,0.05556215803597947,0.0016555559259783784,0.3365531653409605,0.3739780445452573,0.23101919313551839,0.44115643865771653,0.3498180246508087,0.4389027780524209,0.25103820962980206,0.5631978374748619,0.38883597334289505,0.37745487450114024,0.21868640885526594,0.37406604163806384,0.715777533501476,0.5361000178765042,0.5094291605250477,0.4841607751967687,0.4948810750960917,0.6211240197205519,0.38598779498721714,0.6145093447374051,0.44189388373034866,0.5068905681579716,0.47297960597367705,0.4423726991789554
493,147.9,-50.43360290899472,0.24137931034482762,-2.328312998775066,-0.6275343213843085,-0.62,-50.43360290899472,-1.297967924293303,0.8046427942835188,0.1845847863336244,0.007962671587579332,0.002809747795277477,0.4042279117472337,0.47922218596460997,0.10304734532433031,0.01350255696382607,0.924826762189124,0.05790336939065594,0.013458574986873167,0.0038112934333467364,0.6842929336766294,0.2585122843555113,0.05553906406764315,0.0016557179002160568,0.3364139608186911,0.37428794989991493,0.23083387075613873,0.44091256542943286,0.3498835906212589,0.4390073255928983,0.25141112373115054,0.5631152103748377,0.38885514880383143,0.37761889484837635,0.21869077043340773,0.3738786148085048,0.715762652191905,0.5361447310022068,0.510085986659338,0.483581382770277,0.49500795968305955,0.6214246059738769,0.3862270277431249,0.6140437931776987,0.4419799066893666,0.506772487144622,0.4724573835500725,0.4418216755926534
494,148.2,-41.81210413395325,0.24137931034482762,-2.2652898101792873,-0.6275794641410333,-0.62,-41.81210413395325,-1.2893915682749864,0.8046412869115288,0.18458944022918466,0.007960492497508265,0.0028087803617782635,0.4041483409030378,0.47928543409100105,0.10307374760317113,0.013492477402789797,0.9248472166516558,0.05788399284241367,0.01345880773175458,0.003809982774176095,0.6843234640871764,0.2585135555340873,0.05550997202458179,0.0016530083541546599,0.3364050876255289,0.3747407625859293,0.23065120751169005,0.4402853262931181,0.3499516731162071,0.4389993945115606,0.2514806178449634,0.5630027182931013,0.3888452297534859,0.3778248264889646,0.21855988642933935,0.3736344059198009,0.7158084554445295,0.5362640418889643,0.5106939959351583,0.48323564631993554,0.49528126638201353,0.6215445861528224,0.3863077930658838,0.6137959900679928,0.4420785066534172,0.5067152646829998,0.47214994915662556,0.44164014113499317
495,148.5,70.43765581473659,0.2448275862068966,-2.1850903547674396,-0.6276956928867861,-0.62,-70.43765581473659,-1.3181333487015228,0.8046336947992231,0.18460054605331902,0.007958613898406824,0.002807145249051203,0.40401563332508283,0.47939436537435587,0.10310853447763102,0.013481466822930279,0.9248511795250965,0.057882422901522346,0.013460437638180339,0.0038059599352008654,0.6843425011177962,0.25852242293737665,0.05548403912935508,0.0016510368154719747,0.3364182930322911,0.375131091110485,0.2305215550750807,0.43927962620276306,0.35000343384330185,0.4390856926345724,0.25171334548911306,0.5629471074440527,0.3888424872103877,0.37788433172237995,0.2186704772939157,0.37336367144114113,0.7157842210856391,0.5363231235054231,0.5112668762079149,0.48239231924001247,0.49542583543074753,0.6217529902824953,0.386656808879806,0.6133353670717605,0.44218972755432895,0.5066620525579264,0.4719102783707666,0.44104131588149825
496,148.79999999999998,-145.74925542512645,0.24827586206896557,-2.090932491460673,-0.6277455174776616,-0.62,-145.74925542512645,-1.393494772902788,0.8046292080609808,0.1846092448412884,0.00795625919985087,0.0028052878978798664,0.40395260595111043,0.47946799196557005,0.10311162998194374,0.013467772101375796,0.9248652815244701,0.05786785964132035,0.013462255873642831,0.00380460296056661,0.6843912379934455,0.25851318419723984,0.055446339425592205,0.00164923838372256,0.33637914327227847,0.37556718958706553,0.23041289635566736,0.43878381020275015,0.3500740231378001,0.439121077496639,0.25223474262220114,0.5627914993120673,0.38886605933512025,0.37810439998939643,0.2186200800576453,0.37318340970497593,0.7158444355409421,0.5363773360349245,0.5118387577867838,0.48162981739796046,0.4956031145685965,0.62201712906961,0.38699945769662014,0.6127963616666914,0.44227955121795537,0.5066550324457771,0.4716960364300897,0.44074118051565003
497,149.1,26.437077327699974,0.25172413793103443,-1.9858332276817299,-0.6278581783474844,-0.62,-26.437077327699974,-1.2742952556751843,0.8046243668096337,0.18461657934423628,0.00795442999453058,0.002804623851599354,0.4038282215518968,0.4795681292004408,0.10314627711380084,0.013457372133861558,0.9248734896651394,0.05785875103001878,0.013463470542336094,0.003804288762505897,0.6843913108263788,0.2585348164434936,0.05542604797680085,0.001647824753326546,0.3362861843994661,0.3760260358593207,0.23041502974073289,0.4382548662974607,0.35012977421136726,0.4391373595821541,0.25245805130777177,0.562750290677449,0.38884611277061365,0.3782266367823217,0.21863146548947734,0.3727979051683694,0.7158404910349462,0.5365015844685191,0.5123904426589697,0.4812996262697634,0.49583146394400895,0.6220708305576121,0.38706672770211703,0.6126522275634254,0.4423750667244084,0.5064839126502619,0.47139923726565536,0.44025242593269953
498,149.4,-17.732771385974004,0.25172413793103443,-1.8725723575899706,-0.6278923820253511,-0.62,-17.732771385974004,-1.265625153411325,0.8046171056003402,0.18462666344978895,0.007953358512549821,0.0028028724373210514,0.40379744403209505,0.47960210372254225,0.10314329367200371,0.013457158573359228,0.9248819977303223,0.057848599781574306,0.013467060645491276,0.0038023418426122377,0.6844140047367911,0.2585451968477033,0.05539580001202863,0.0016449984034771405,0.3362952758964134,0.3763230545686773,0.2300953250176953,0.4377419366555565,0.3502072831564324,0.43918792009121826,0.2525187996191329,0.5625198953678361,0.38885897853324153,0.37832594962464816,0.21845288793951068,0.3720704116708538,0.7158611827950092,0.5366572606415219,0.5131303071464484,0.48075184802370446,0.4960041917610666,0.6223669693854679,0.38737348047222797,0.6120675319205782,0.442463288943053,0.5064793297383511,0.4709231460580998,0.43944637405193576
